FID,wkb_geometry,id,parkomat_id,type,vejkode,p_zone,beboer_zone,vejnavn,husnr,placering,ejerlavkode,opret_dato,ret_dato
parkomat.1338,POINT (12.599227740410045 55.663435434029395),1172,8139,Betalingsautomat,2536,BLÅ,SN,HALLANDSGADE,10,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1339,POINT (12.597751459069192 55.66308902056196),1173,8140,Betalingsautomat,7188,BLÅ,SN,SVERRIGSGADE,24,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1340,POINT (12.599624468091394 55.66292749570864),1174,8141,Betalingsautomat,7188,BLÅ,SN,SVERRIGSGADE,11,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1341,POINT (12.601229407444904 55.66339067798366),1175,8142,Betalingsautomat,7188,BLÅ,SN,SVERRIGSGADE,1A,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1342,POINT (12.600805137011086 55.66257586849205),1176,8143,Betalingsautomat,844,BLÅ,SN,BRIGADEVEJ,7,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1343,POINT (12.59906388937633 55.66209763537485),1177,8144,Betalingsautomat,844,BLÅ,SN,Brigadevej,,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1344,POINT (12.59823367568849 55.66186298315967),1178,8145,Betalingsautomat,844,BLÅ,SN,Brigadevej,,,2000155,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1345,POINT (12.59798245590007 55.66235316770924),1179,8146,Betalingsautomat,1772,BLÅ,SN,Finlandsgade,OF/4,Ny fortovsø,2000155,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1346,POINT (12.598971184392676 55.66139649121876),1180,8148,Betalingsautomat,980,BLÅ,SN,BYGLANDSGADE,-,,2000155,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1347,POINT (12.599671262251976 55.66089827038323),1181,8149,Betalingsautomat,3904,BLÅ,SN,KORNBLOMSTVEJ,5,,2000155,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1348,POINT (12.600296562946632 55.66126209746403),1182,8150,Betalingsautomat,4228,BLÅ,SN,LERFOSGADE,7,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1349,POINT (12.60117750579475 55.662011672971964),1184,8152,Betalingsautomat,6148,BLÅ,SN,RÅSØGADE,6,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1350,POINT (12.60199171462269 55.66243357540536),1185,8153,Betalingsautomat,1416,BLÅ,SN,EBERTSGADE,2,Husmur,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1351,POINT (12.602238639215182 55.661814425351054),1186,8154,Betalingsautomat,8540,BLÅ,SN,Ølandsgade,6,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1352,POINT (12.60317123748655 55.66123417490019),1187,8155,Betalingsautomat,1212,BLÅ,SN,DAGØGADE,1,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1353,POINT (12.60360093046128 55.66110063098007),1188,8156,Betalingsautomat,4252,BLÅ,SN,LIFLANDSGADE,2,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1354,POINT (12.602111550719608 55.66099622351196),1189,8157,Betalingsautomat,6148,BLÅ,SN,RØSÅGADE,54,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1355,POINT (12.602520072299384 55.660441618652825),1190,8158,Betalingsautomat,7384,BLÅ,SN,TELEMARKSGADE,37,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1356,POINT (12.601474966982188 55.65983822574707),1191,8159,Betalingsautomat,7384,BLÅ,SN,TELEMARKSGADE,10,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1357,POINT (12.603766575170182 55.66037857221075),1192,8160,Betalingsautomat,4028,BLÅ,SN,KURLANDSGADE,2,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1358,POINT (12.602924013239694 55.65938634997559),1193,8161,Betalingsautomat,4028,BLÅ,SN,KURLANDSGADE,21,Husmur,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1359,POINT (12.60129528245279 55.65906284987368),1195,8163,Betalingsautomat,1316,BLÅ,SN,DOVREGADE,2,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1360,POINT (12.603456737309685 55.658624294783515),1196,8166,Betalingsautomat,7472,BLÅ,SN,Tingvej,25,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1361,POINT (12.603981963363198 55.65921160979194),1197,8167,Betalingsautomat,7472,BLÅ,SN,TINGVEJ,17,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1362,POINT (12.604118286170092 55.65808444073395),1198,8168,Betalingsautomat,6504,BLÅ,SN,SKOTLANDS PLADS,1,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1363,POINT (12.605106556969366 55.6587060265814),1199,8169,Betalingsautomat,6504,BLÅ,SN,SKOTLANDS PLADS,15,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1364,POINT (12.605659242962238 55.65846537146111),1200,8170,Betalingsautomat,6504,BLÅ,SN,SKOTLANDS PLADS,,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1365,POINT (12.605111913921661 55.65784640290345),1201,8171,Betalingsautomat,6504,BLÅ,SN,SKOTLANDS PLADS,6,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1366,POINT (12.612823085405251 55.66096246421756),1202,8179,Betalingsautomat,4800,BLÅ,SN,MOLDAUGADE,9,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1367,POINT (12.612135381509617 55.66071217875152),1203,8180,Betalingsautomat,6088,BLÅ,SN,RØDEGÅRD,19,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1368,POINT (12.6118424005045 55.66138466320188),1204,8181,Betalingsautomat,6088,BLÅ,SN,Rødegård,9,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1369,POINT (12.610670099281412 55.66155359052964),1205,8182,Betalingsautomat,6088,BLÅ,SN,RØDEGÅRD,2A,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1370,POINT (12.611145107475382 55.66074034408418),1206,8183,Betalingsautomat,6088,BLÅ,SN,RØDEGÅRD,12,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1371,POINT (12.609208150116027 55.659665227235955),1207,8184,Betalingsautomat,7748,BLÅ,SN,TYROLSGADE,17,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1372,POINT (12.608759777769853 55.65944640885797),1208,8185,Betalingsautomat,6188,BLÅ,SN,SALTHOLMSVEJ,6,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1373,POINT (12.608033682837684 55.658979125494255),1209,8186,Betalingsautomat,7748,BLÅ,SN,TYROLSGADE,4,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1374,POINT (12.60726404663634 55.6597041598522),1210,8187,Betalingsautomat,4492,BLÅ,SN,LYONGADE,7,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1375,POINT (12.607408266858416 55.659950486641705),1211,8188,Betalingsautomat,5072,BLÅ,SN,Normandigade,,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1376,POINT (12.607964010690134 55.659952612677486),1212,8189,Betalingsautomat,5576,BLÅ,SN,PORTUGALSGADE,18,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1377,POINT (12.607379008615554 55.66046824785136),1213,8190,Betalingsautomat,5576,BLÅ,SN,PORTUGALSGADE,12,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1378,POINT (12.607773623884661 55.66122830267945),1214,8191,Betalingsautomat,6760,BLÅ,SN,SPANIENSGADE,1,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1379,POINT (12.608320295171772 55.66065459461923),1215,8192,Betalingsautomat,6760,BLÅ,SN,SPANIENSGADE,18,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1380,POINT (12.609192163137212 55.66029660410012),1216,8193,Betalingsautomat,6760,BLÅ,SN,SPANIENSGADE,21,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1381,POINT (12.610299663264597 55.66145254853103),1217,8194,Betalingsautomat,4492,BLÅ,SN,LYONGADE,44,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1382,POINT (12.603167223597078 55.66250336999539),1218,8195,Betalingsautomat,3324,BLÅ,SN,JACOB HOLMS GADE,1,Husmur,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1383,POINT (12.604134885987373 55.6622221951506),1219,8196,Betalingsautomat,5756,BLÅ,SN,REBERBANEGADE,16,Husmur,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1384,POINT (12.605453059819618 55.66195569700151),1220,8197,Betalingsautomat,5756,BLÅ,SN,REBERBANEGADE,29,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1385,POINT (12.606505191624207 55.66170666208022),1221,8198,Betalingsautomat,5756,BLÅ,SN,REBERBANEGADE,49,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1386,POINT (12.60386762605369 55.66195814730149),1222,8199,Betalingsautomat,920,BLÅ,SN,BRYSSELGADE,2,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1387,POINT (12.605660134550684 55.6625938258049),1223,8200,Betalingsautomat,920,BLÅ,SN,BRYSSELGADE,,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1388,POINT (12.604657821295683 55.661561427938196),1224,8201,Betalingsautomat,440,BLÅ,SN,BELGIENSGADE,6,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1389,POINT (12.605318659087953 55.66133907760503),1225,8202,Betalingsautomat,5284,BLÅ,SN,OLIEBLADSGADE,7,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1390,POINT (12.605692087733754 55.66075995741266),1226,8203,Betalingsautomat,1896,BLÅ,SN,Frankrigsgade,OF/4,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1391,POINT (12.606872506761894 55.66129696138749),1227,8204,Betalingsautomat,1896,BLÅ,SN,FRANKRIGSGADE,7,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1392,POINT (12.608152351125002 55.66199130628576),1228,8205,Betalingsautomat,1896,BLÅ,SN,FRANKRIGSGADE,21,Husmur,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1393,POINT (12.610323268048184 55.66306094511253),1229,8206,Betalingsautomat,4456,BLÅ,SN,LYBÆKGADE,31,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1394,POINT (12.607205905169208 55.66215177217926),1230,8208,Betalingsautomat,8644,BLÅ,SN,ÅLANDSGADE,49,Ny fortovsø,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1395,POINT (12.607249347946288 55.66255603034074),1231,8209,Betalingsautomat,1900,BLÅ,SN,FRANKRIGSHUSENE,11,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1396,POINT (12.608655287172452 55.66235084600387),1232,8210,Betalingsautomat,1900,BLÅ,SN,FRANKRIGSHUSENE,1,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1397,POINT (12.610277234983833 55.66204102557327),1233,8211,Betalingsautomat,8404,BLÅ,SN,WITTENBERGGADE,45,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1398,POINT (12.61027957054757 55.6622517938961),1234,8212,Betalingsautomat,8404,BLÅ,SN,WITTENBERGGADE,,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1399,POINT (12.611799825239766 55.66176412828434),1235,8213,Betalingsautomat,8404,BLÅ,SN,WITTENBERGGADE,41,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1400,POINT (12.611869807586611 55.661965940876655),1236,8214,Betalingsautomat,8404,BLÅ,SN,WITTENBERGGADE,20,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1401,POINT (12.610413493294178 55.662541522474584),1237,8218,Betalingsautomat,1896,BLÅ,SN,FRANKRIGSGADE,,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1402,POINT (12.60954563327309 55.66360300593079),1238,8222,Betalingsautomat,4456,BLÅ,SN,LYBÆKGADE,-,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1403,POINT (12.609016628146225 55.66448240852963),1239,8223,Betalingsautomat,4456,BLÅ,SN,LYBÆKGADE,15,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1404,POINT (12.608517445853618 55.66530901743965),1240,8224,Betalingsautomat,4456,BLÅ,SN,LYBÆKGADE,1,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1405,POINT (12.607688909945024 55.66491889709738),1241,8225,Betalingsautomat,8448,BLÅ,SN,WOLTERSGADE,5,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1406,POINT (12.607930752782922 55.66422097222342),1242,8226,Betalingsautomat,1032,BLÅ,SN,BØHMENSGADE,12,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1407,POINT (12.606921877063206 55.6641508522941),1243,8227,Betalingsautomat,1032,BLÅ,SN,POMMERENSGADE,12C,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1408,POINT (12.60663315737329 55.664618716725265),1244,8228,Betalingsautomat,5556,BLÅ,SN,POMMERENSGADE,6,Husmur,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1409,POINT (12.60622542726429 55.66402995260326),1245,8229,Betalingsautomat,2152,BLÅ,SN,GEISLERSGADE,15,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1410,POINT (12.605685203606848 55.66466228498785),1246,8230,Betalingsautomat,2152,BLÅ,SN,GEISLERSGADE,3,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1411,POINT (12.604624147516901 55.6641903566011),1247,8231,Betalingsautomat,8664,BLÅ,SN,ÅLANDSGADE,8,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1412,POINT (12.603739779073132 55.664339634873386),1248,8232,Betalingsautomat,2580,BLÅ,SN,HANNOVERGADE,1,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1413,POINT (12.602984859092905 55.6640042446331),1249,8233,Betalingsautomat,5024,BLÅ,SN,NORDLANDSGADE,9A,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1414,POINT (12.60233140352824 55.66375885244975),1250,8234,Betalingsautomat,6560,BLÅ,SN,SKÅNEGADE,11,Husmur,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1415,POINT (12.602541007535898 55.66298462118677),1252,8236,Betalingsautomat,7608,BLÅ,SN,TOVVÆRKGADE,5A,Husmur,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1416,POINT (12.602614317089882 55.66438328495843),1253,8237,Betalingsautomat,2984,BLÅ,SN,HOLMBLADSGADE,9,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1417,POINT (12.603391748476518 55.6645431419831),1254,8238,Betalingsautomat,2984,BLÅ,SN,HOLMBLADSGADE,13,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1418,POINT (12.606114212017943 55.66534228760507),1255,8241,Betalingsautomat,2532,BLÅ,SN,HALGREENSGADE,3,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1419,POINT (12.605437420437225 55.665345286993045),1256,8242,Betalingsautomat,1156,BLÅ,SN,CHRISTIAN SVENDSENS GADE,5,,2000172,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1420,POINT (12.601996471466782 55.6596909863322),1257,8243,Betalingsautomat,5902,BLÅ,SN,ROMSDALSGADE,5,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1421,POINT (12.600172981254874 55.667444560700616),1131,8244,Betalingsautomat,5952,BLÅ,SN,STORE MØLLE VEJ,9,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1422,POINT (12.600813648240534 55.66728967736547),1132,8245,Betalingsautomat,6952,BLÅ,SN,Store Mølle Vej,20,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1423,POINT (12.602371353713508 55.667815091918776),1130,8247,Betalingsautomat,5952,BLÅ,SN,STORE MØLLE VEJ,38,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1424,POINT (12.57994776262635 55.66549402931761),1364,8248,Betalingsautomat,1468,BLÅ,IB,EGILSGADE,29A,Inventarzone,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1425,POINT (12.580548973457923 55.66505943959694),1365,8249,Betalingsautomat,1468,BLÅ,IB,EGILSGADE,42,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1426,POINT (12.586937353444839 55.66369247273522),1539,8250,Betalingsautomat,5000,BLÅ,IB,Njalsgade,80,Øvrige,2000155,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1427,POINT (12.58850281149826 55.663735984353885),1540,8251,Betalingsautomat,5000,BLÅ,IB,Njalsgade,,Øvrige,2000155,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1428,POINT (12.589978999667567 55.66356887178389),1542,8253,Betalingsautomat,5000,BLÅ,IB,Njalsgade,,Øvrige,2000155,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1429,POINT (12.590123011081982 55.66333110287939),1543,8254,Betalingsautomat,5000,BLÅ,IB,Njalsgade,90,Øvrige,2000155,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1430,POINT (12.591841333721044 55.6633583969668),1544,8255,Betalingsautomat,5000,BLÅ,IB,Njalsgade,,Øvrige,2000155,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1431,POINT (12.592027724930457 55.66311434029551),1545,8256,Betalingsautomat,5000,BLÅ,IB,NJALSGADE,134,Øvrige,2000155,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1432,POINT (12.56066439794107 55.67101545783772),1532,9000,P-info,4,GRØN,VP,Abel Cathrines Gade,20,Husmur,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1433,POINT (12.574197509321765 55.67736961225432),1502,9002,Betalingsautomat,872,RØD,RH,Brolæggerstræde,13,Husmur,2000168,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1434,POINT (12.559737106722139 55.67441268292923),1503,9004,Betalingsautomat,2096,GRØN,VP,Gammel Kongevej,3,Husmur,2000174,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1435,POINT (12.584423694826908 55.6816051523005),1505,9006,Betalingsautomat,2272,RØD,KN,Gothersgade,9,Husmur,2000162,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1436,POINT (12.583434105554115 55.68170390276117),1507,9008,P-info,2348,RØD,KN,Grønnegade,43,Husmur,2000162,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1437,POINT (12.564310616846265 55.684994729263586),1510,9012,Betalingsautomat,5212,GRØN,NV,Nørre Søgade,9A,Husmur,2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1438,POINT (12.563490838704322 55.684119369832025),1511,9013,P-info,5212,GRØN,NV,Nørre Søgade,25A,Husmur,2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1439,POINT (12.561450443177401 55.681946544765935),1512,9014,Betalingsautomat,5212,GRØN,NV,Nørre Søgade,43,Husmur,2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1440,POINT (12.563307463703742 55.67302086064873),1515,9018,Betalingsautomat,5816,GRØN,VP,Reventlowsgade,OF/8,Husmur,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1441,POINT (12.580865622081499 55.68020051837171),1516,9021,Betalingsautomat,192,RØD,KN,Pilestræde,16,Husmur,2000162,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1442,POINT (12.573191707909979 55.678717026445064),1517,9022,Betalingsautomat,6460,RØD,RH,Skindergade,43,Husmur,2000168,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1443,POINT (12.569283319470419 55.67707671784163),1523,9025,Betalingsautomat,8216,RØD,RH,Vestergade,31,Husmur,2000178,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1444,POINT (12.570899267008267 55.67790711615445),1522,9030,Betalingsautomat,8216,RØD,RH,Vestergade,7,Husmur,2000178,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1445,POINT (12.576475109061926 55.692881583481785),1524,9031,Betalingsautomat,2540,GRØN,,HALLINSGADE,14,Fortovs bagkant,2000164,2010-03-01T00:00:00,2011-05-18T00:00:00
parkomat.1446,POINT (12.572846690780379 55.69140809127251),1525,9032,Betalingsautomat,8608,GRØN,,Øster Søgade,46,Husmur,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1447,POINT (12.574644546826395 55.692517897651115),1526,9033,Betalingsautomat,8608,GRØN,,Øster Søgade,64,Eksisterende fortovsø,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1448,POINT (12.575868448805698 55.69372423704128),1527,9034,Betalingsautomat,8608,GRØN,,Øster Søgade,80,Husmur,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1449,POINT (12.574722585380915 55.67683535372754),1537,9036,Betalingsautomat,3832,Rød,RH,Kompagnistræde,24,Husmur,2000178,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1450,POINT (12.576881728445956 55.67389566469408),1538,9037,Betalingsautomat,5116,,,Ny Kongensgade,3,,,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1451,POINT (12.550088980209816 55.67291150593193),1795,9038,Betalingsautomat,8472,Grøn,,Værnedamsvej,2,Husmur,,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.1452,POINT (12.583471612216355 55.683624098501646),1548,9041,P-info,24,Grøn,KN,Adelgade,16,,,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1453,POINT (12.58337438960486 55.68698797767995),1820,9043,P-info,3736,GRØN,KN,Klerkegade,,Husmur,2000166,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.1454,POINT (12.594392336212422 55.69634137884741),1784,9050,P-info,1246,Grøn,IK,Dampfærgevej,6,,2000182,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.1455,POINT (12.594483804377028 55.697141958064826),1783,9052,Betalingsautomat,1246,Grøn,IK,Dampfærgevej,10,,2000182,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.1456,POINT (12.594513199022348 55.69783103647146),1824,9053,P-info,1246,Grøn,IK,Dampfærgevej,,Øvrige,2000182,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.1457,POINT (12.599886812866178 55.69619892382017),1781,9054,Betalingsautomat,4143,Grøn,IK,Langelinie Allé,4,,2000182,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.1458,POINT (12.600045063471768 55.69709505792385),1780,9055,P-info,4143,Grøn,IK,Langelinie Allé,26,,2000182,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.1459,POINT (12.600212839533961 55.69812655769688),1779,9060,Betalingsautomat,4143,Grøn,IK,Langelinie Allé,50,,2000182,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.1460,POINT (12.597007834600037 55.6956648828789),1782,9061,Betalingsautomat,4745,Grøn,IK,Midtermolen,OF/2,,2000182,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.1461,POINT (12.600357345638434 55.699284909690725),1822,9062,P-info,4143,Grøn,IK,Langelinie Allé,,,2000182,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.1462,POINT (12.600467263205937 55.70038745549659),1821,9063,Betalingsautomat,4143,Grøn,IK,Langelinie Allé,,Øvrige,2000182,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.1463,POINT (12.597474353090213 55.697496360381095),1823,9064,P-info,4745,Grøn,IK,Midtermolen,,,2000182,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.1464,POINT (12.595475883082237 55.69533828091869),1793,9070,P-info,3266,,,Indiakaj,6,,,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.1465,POINT (12.598122803183367 55.69509941564888),1792,9071,P-info,3266,Grøn,IK,Indiakaj,16,,,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.1466,POINT (12.57721073989101 55.705233602611074),1829,9090,Betalingsautomat,8580,,,Østerbrogade,,,,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.1467,POINT (12.581762959542866 55.70922673099202),1830,9091,Betalingsautomat,6988,,,Strandboulevarden,,,,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.1468,POINT (12.577228174864716 55.70590320787213),1579,9092,Betalingsautomat,8590,,,Østerfælled Torv,6,,,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1469,POINT (12.58340588389107 55.70917208730235),1818,9094,Betalingsautomat,6988,Blå,,Strandboulevarden,125,,,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.1470,POINT (12.559115657511985 55.67406970336394),1583,9517,P-info,6260,,,Sankt Jørgens Allé,10,,,2010-03-01T00:00:00,2015-12-05T22:34:03
