,PdDistrict,X,Y,K3,K2,K4,K5,K6
142087,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
142138,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
143401,MISSION,-122.417955822,37.7578801214,0,1,1,1,2
144288,TENDERLOIN,-122.409660752,37.7864394525,1,0,0,4,1
148286,RICHMOND,-122.466204668,37.7725405392,2,1,3,3,4
153366,SOUTHERN,-122.403404791,37.7754207067,0,0,1,4,1
153438,TARAVAL,-122.490170247,37.7424682354,2,1,3,3,4
153464,TARAVAL,-122.481592052,37.7427355501,2,1,3,3,4
153476,TARAVAL,-122.504883711,37.7530422086,2,1,3,3,4
153507,RICHMOND,-122.469628051,37.7817199969,2,0,3,3,4
153538,NORTHERN,-122.441811628,37.7990019437,1,0,0,0,0
153708,TARAVAL,-122.47548463,37.7383655655,2,1,3,3,3
153817,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
153818,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
153841,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
153843,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
153887,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
153890,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
153892,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
153893,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
153921,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
153922,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
153932,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
153934,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
153967,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
153968,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
153978,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
153979,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
153990,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
153992,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
153993,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
153994,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
153999,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
154000,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
154002,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
154003,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
154048,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
154050,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
156634,RICHMOND,-122.458860616,37.7812550935,2,0,3,3,4
159413,MISSION,-122.415781282,37.7588312135,0,1,1,1,2
159459,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
162390,TARAVAL,-122.478349616,37.7513339692,2,1,3,3,4
166795,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
168419,TENDERLOIN,-122.408648589,37.7849124714,1,0,0,4,1
169008,INGLESIDE,-122.436194485,37.7227270384,0,1,2,2,3
170287,CENTRAL,-122.408384276,37.7878271137,1,0,0,4,1
170300,CENTRAL,-122.408384276,37.7878271137,1,0,0,4,1
170350,CENTRAL,-122.408384276,37.7878271137,1,0,0,4,1
171594,RICHMOND,-122.471250259,37.7805788609,2,0,3,3,4
171626,CENTRAL,-122.406981047,37.7946373197,1,0,0,4,1
171647,CENTRAL,-122.404767636,37.7946646538,1,0,0,4,1
171665,CENTRAL,-122.403904789,37.7941711833,1,0,0,4,1
172141,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
172144,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
172578,NORTHERN,-122.423682814,37.796204621,1,0,0,0,0
172579,NORTHERN,-122.423682814,37.796204621,1,0,0,0,0
174370,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
174382,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
174398,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
174663,MISSION,-122.418738266,37.7546172382,0,1,1,1,2
175458,MISSION,-122.418120086,37.760301234,0,1,1,1,2
175468,MISSION,-122.417028392,37.7603656932,0,1,1,1,2
176762,BAYVIEW,-122.385001534,37.7330708174,0,1,1,1,5
177739,MISSION,-122.416720982,37.7571677817,0,1,1,1,2
178098,MISSION,-122.416472035,37.7603453746,0,1,1,1,2
178142,MISSION,-122.417970955,37.7594884557,0,1,1,1,2
178174,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
180446,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180447,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180448,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180465,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180468,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180531,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180532,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180534,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180535,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180540,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180563,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180564,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180565,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180566,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180567,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180616,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180617,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180618,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180623,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180624,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180650,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180651,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180652,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180655,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180656,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180672,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180673,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180676,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180688,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180689,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180693,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180696,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180697,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180699,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180700,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180701,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
180705,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
181255,SOUTHERN,-122.408595111,37.7837069302,1,0,0,4,1
182178,PARK,-122.445217148,37.7827388378,1,0,0,0,0
182208,INGLESIDE,-122.404079634,37.7108555178,0,1,1,1,5
182262,CENTRAL,-122.411857033,37.788323545,1,0,0,0,0
182317,CENTRAL,-122.404828019,37.7897596938,1,0,0,4,1
182411,BAYVIEW,-122.395565262,37.7626384173,0,1,1,1,2
183068,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
183069,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
183070,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
183073,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
183074,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
183075,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
183095,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
183096,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
183097,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
183109,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
183110,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
183111,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
183141,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
183142,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
183796,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
183797,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
184099,MISSION,-122.417970955,37.7594884557,0,1,1,1,2
186412,MISSION,-122.40940833,37.7644227956,0,1,1,1,2
186422,CENTRAL,-122.409336466,37.7925067441,1,0,0,4,1
191076,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
191117,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
193688,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
193698,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
193728,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
193799,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
193811,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
193846,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
193850,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
193864,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
193875,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
193904,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
194091,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
197432,CENTRAL,-122.408384276,37.7878271137,1,0,0,4,1
200091,CENTRAL,-122.408231026,37.787359495,1,0,0,4,1
200933,MISSION,-122.41766064,37.755504342,0,1,1,1,2
200934,MISSION,-122.41766064,37.755504342,0,1,1,1,2
201453,MISSION,-122.415543548,37.7621213524,0,1,1,1,2
203113,MISSION,-122.417016664,37.7595460925,0,1,1,1,2
203187,NORTHERN,-122.422254495,37.7773983117,1,0,0,0,0
203997,CENTRAL,-122.410721626,37.7870966496,1,0,0,4,1
204001,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
204062,MISSION,-122.414845139,37.7605000726,0,1,1,1,2
204081,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
204456,MISSION,-122.418272166,37.7619029613,0,1,1,1,2
204465,MISSION,-122.416070933,37.7612142237,0,1,1,1,2
204474,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
204633,MISSION,-122.418120086,37.760301234,0,1,1,1,2
205812,TARAVAL,-122.490170247,37.7424682354,2,1,3,3,4
205839,TARAVAL,-122.478194247,37.7625630892,2,1,3,3,4
205880,CENTRAL,-122.416032977,37.7883351248,1,0,0,0,0
205915,CENTRAL,-122.407114491,37.7899019823,1,0,0,4,1
205930,CENTRAL,-122.404828019,37.7897596938,1,0,0,4,1
206210,MISSION,-122.414233849,37.7540986882,0,1,1,1,2
206575,TENDERLOIN,-122.411800135,37.7840890367,1,0,0,4,1
206585,MISSION,-122.418120086,37.760301234,0,1,1,1,2
206963,CENTRAL,-122.40840386,37.7882933915,1,0,0,4,1
209270,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
215422,MISSION,-122.416878691,37.7595544125,0,1,1,1,2
215441,MISSION,-122.416331137,37.7588520014,0,1,1,1,2
217002,MISSION,-122.403409085,37.7531779939,0,1,1,1,2
217011,MISSION,-122.403409085,37.7531779939,0,1,1,1,2
217411,MISSION,-122.41766064,37.755504342,0,1,1,1,2
217919,MISSION,-122.411090795,37.7617009782,0,1,1,1,2
217920,MISSION,-122.411090795,37.7617009782,0,1,1,1,2
217962,CENTRAL,-122.409876623,37.787148808,1,0,0,4,1
218578,SOUTHERN,-122.422188261,37.7726948237,0,1,1,1,2
218746,SOUTHERN,-122.422188261,37.7726948237,0,1,1,1,2
218771,TARAVAL,-122.481592052,37.7427355501,2,1,3,3,4
218832,CENTRAL,-122.404828019,37.7897596938,1,0,0,4,1
218874,TENDERLOIN,-122.411747372,37.7859988324,1,0,0,4,1
220906,TENDERLOIN,-122.408231026,37.787359495,1,0,0,4,1
221277,MISSION,-122.41967178,37.7650501215,0,1,1,1,2
221313,MISSION,-122.418120086,37.760301234,0,1,1,1,2
221318,MISSION,-122.412173946,37.7629167767,0,1,1,1,2
221320,MISSION,-122.412173946,37.7629167767,0,1,1,1,2
222441,SOUTHERN,-122.403404791,37.7754207067,0,0,1,4,1
222448,SOUTHERN,-122.403404791,37.7754207067,0,0,1,4,1
225560,MISSION,-122.417812559,37.7571005796,0,1,1,1,2
230066,TARAVAL,-122.492316502,37.7423737279,2,1,3,3,4
230104,TENDERLOIN,-122.412857127,37.7855804362,1,0,0,0,0
230147,CENTRAL,-122.405490836,37.7939790012,1,0,0,4,1
231522,MISSION,-122.419058868,37.7594227506,0,1,1,1,2
231529,MISSION,-122.419058868,37.7594227506,0,1,1,1,2
231530,MISSION,-122.419058868,37.7594227506,0,1,1,1,2
231759,MISSION,-122.415629332,37.7572322279,0,1,1,1,2
232495,CENTRAL,-122.409876623,37.787148808,1,0,0,4,1
232825,INGLESIDE,-122.445474781,37.732396601,2,1,2,2,3
234056,NORTHERN,-122.417903978,37.7851670876,1,0,0,0,0
234104,SOUTHERN,-122.403404791,37.7754207067,0,0,1,4,1
234680,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
237074,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
237077,TENDERLOIN,-122.409155387,37.7863245886,1,0,0,4,1
237134,MISSION,-122.415781282,37.7588312135,0,1,1,1,2
238273,TENDERLOIN,-122.408040475,37.7864094034,1,0,0,4,1
238314,CENTRAL,-122.408247356,37.7878432562,1,0,0,4,1
238691,MISSION,-122.405466576,37.7646048757,0,1,1,1,2
238692,MISSION,-122.405466576,37.7646048757,0,1,1,1,2
238724,CENTRAL,-122.408247356,37.7878432562,1,0,0,4,1
239077,MISSION,-122.415629332,37.7572322279,0,1,1,1,2
239538,CENTRAL,-122.412755326,37.7867259286,1,0,0,0,0
240656,NORTHERN,-122.418562097,37.7841847091,1,0,0,0,0
240660,NORTHERN,-122.418562097,37.7841847091,1,0,0,0,0
241142,MISSION,-122.417488324,37.765181804,0,1,1,1,2
241550,TENDERLOIN,-122.408231026,37.787359495,1,0,0,4,1
241551,CENTRAL,-122.40840386,37.7882933915,1,0,0,4,1
241925,CENTRAL,-122.40840386,37.7882933915,1,0,0,4,1
241960,CENTRAL,-122.408231026,37.787359495,1,0,0,4,1
242330,CENTRAL,-122.408384276,37.7878271137,1,0,0,4,1
246414,BAYVIEW,-122.380028764,37.7320374278,0,1,1,1,5
246739,SOUTHERN,-122.410111374,37.778632049,1,0,0,4,1
246740,SOUTHERN,-122.410111374,37.778632049,1,0,0,4,1
246930,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
246931,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
246938,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
246939,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
246954,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
246955,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
246957,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
246958,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
246961,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
246966,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247024,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247025,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247033,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247034,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247049,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247051,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247110,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247112,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247120,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247121,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247128,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247129,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247131,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247133,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247134,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247135,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247147,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247148,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247159,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247160,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247161,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247162,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247165,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
247167,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
250070,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
250071,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
250183,CENTRAL,-122.408384276,37.7878271137,1,0,0,4,1
251539,MISSION,-122.417970955,37.7594884557,0,1,1,1,2
252262,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
252263,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
252290,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
252291,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
252296,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
252297,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
252311,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
252317,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
252332,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
252333,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
252395,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
252396,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
252413,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
252415,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
252427,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
252428,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
252434,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
252435,CENTRAL,-122.406886504,37.7887345764,1,0,0,4,1
253058,TENDERLOIN,-122.41382007,37.785738295,1,0,0,0,0
253059,TENDERLOIN,-122.41382007,37.785738295,1,0,0,0,0
254607,MISSION,-122.416025191,37.7556559649,0,1,1,1,2
254623,CENTRAL,-122.406775392,37.7884982866,1,0,0,4,1
255088,TARAVAL,-122.489090192,37.7424057567,2,1,3,3,4
255089,TARAVAL,-122.489090192,37.7424057567,2,1,3,3,4
255175,CENTRAL,-122.404195425,37.7912255174,1,0,0,4,1
255177,CENTRAL,-122.404195425,37.7912255174,1,0,0,4,1
255389,MISSION,-122.418963082,37.7584203037,0,1,1,1,2
255415,CENTRAL,-122.408231026,37.787359495,1,0,0,4,1
255682,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
255817,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
255818,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
256243,SOUTHERN,-122.400916029,37.7854574903,1,0,0,4,1
257798,TARAVAL,-122.50966216,37.763035554,2,1,3,3,4
257829,TARAVAL,-122.50966216,37.763035554,2,1,3,3,4
257833,TARAVAL,-122.50966216,37.763035554,2,1,3,3,4
257858,TARAVAL,-122.50966216,37.763035554,2,1,3,3,4
257861,TARAVAL,-122.50966216,37.763035554,2,1,3,3,4
257933,TARAVAL,-122.50966216,37.763035554,2,1,3,3,4
257971,TARAVAL,-122.50966216,37.763035554,2,1,3,3,4
257990,TARAVAL,-122.50966216,37.763035554,2,1,3,3,4
258397,TARAVAL,-122.50966216,37.763035554,2,1,3,3,4
260666,TENDERLOIN,-122.408231026,37.787359495,1,0,0,4,1
260756,NORTHERN,-122.419930112,37.7868262082,1,0,0,0,0
261958,MISSION,-122.412502864,37.7590272974,0,1,1,1,2
261961,MISSION,-122.412502864,37.7590272974,0,1,1,1,2
263012,CENTRAL,-122.408231026,37.787359495,1,0,0,4,1
264561,MISSION,-122.417169895,37.7611477648,0,1,1,1,2
269027,CENTRAL,-122.405283981,37.7965510481,1,0,0,4,1
269045,CENTRAL,-122.403994863,37.794611818,1,0,0,4,1
269063,CENTRAL,-122.405941469,37.790463178,1,0,0,4,1
269131,INGLESIDE,-122.404079634,37.7108555178,0,1,1,1,5
269173,BAYVIEW,-122.402780926,37.7258401277,0,1,1,1,5
270252,CENTRAL,-122.412439198,37.787722739,1,0,0,0,0
271345,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
272706,MISSION,-122.417970955,37.7594884557,0,1,1,1,2
272725,MISSION,-122.417970955,37.7594884557,0,1,1,1,2
273145,MISSION,-122.417812559,37.7571005796,0,1,1,1,2
273505,MISSION,-122.415781282,37.7588312135,0,1,1,1,2
273530,CENTRAL,-122.411702003,37.7878718776,1,0,0,4,0
275600,MISSION,-122.418108926,37.7594801326,0,1,1,1,2
275766,NORTHERN,-122.42480864,37.798391758,1,0,0,0,0
275775,BAYVIEW,-122.383433949,37.729738145,0,1,1,1,5
276833,TENDERLOIN,-122.408231026,37.787359495,1,0,0,4,1
278124,MISSION,-122.412422725,37.7648250318,0,1,1,1,2
278126,MISSION,-122.412422725,37.7648250318,0,1,1,1,2
278508,MISSION,-122.418208517,37.7555244882,0,1,1,1,2
279204,TARAVAL,-122.469655723,37.7648181686,2,1,3,3,4
280152,TENDERLOIN,-122.410791678,37.783695227,1,0,0,4,1
280157,TENDERLOIN,-122.410791678,37.783695227,1,0,0,4,1
280920,MISSION,-122.417332583,37.7635718956,0,1,1,1,2
280922,MISSION,-122.417332583,37.7635718956,0,1,1,1,2
280948,MISSION,-122.426635077,37.7549624154,0,1,1,1,2
280951,MISSION,-122.426635077,37.7549624154,0,1,1,1,2
280953,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
280955,NORTHERN,-122.418274172,37.7870372044,1,0,0,0,0
280956,NORTHERN,-122.418274172,37.7870372044,1,0,0,0,0
281012,NORTHERN,-122.418467748,37.787965257,1,0,0,0,0
281013,NORTHERN,-122.418467748,37.787965257,1,0,0,0,0
281028,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
281029,NORTHERN,-122.418368839,37.7874861572,1,0,0,0,0
281439,MISSION,-122.41638971,37.7652491154,0,1,1,1,2
282237,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
282238,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
282269,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
282270,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
283500,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
283501,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
283515,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
283544,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
283545,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
283561,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
283911,CENTRAL,-122.418467748,37.787965257,1,0,0,0,0
283913,CENTRAL,-122.418467748,37.787965257,1,0,0,0,0
284250,CENTRAL,-122.41027135,37.7895016292,1,0,0,4,1
284251,CENTRAL,-122.41027135,37.7895016292,1,0,0,4,1
284273,MISSION,-122.418486297,37.7634954373,0,1,1,1,2
286329,CENTRAL,-122.409876623,37.787148808,1,0,0,4,1
286441,TARAVAL,-122.498974694,37.7607866652,2,1,3,3,4
286454,INGLESIDE,-122.440593032,37.7163046735,2,1,2,2,3
286492,RICHMOND,-122.502148729,37.7755496262,2,1,3,3,4
286531,CENTRAL,-122.405396537,37.793524904,1,0,0,4,1
286897,CENTRAL,-122.418467748,37.787965257,1,0,0,0,0
286911,NORTHERN,-122.418467748,37.787965257,1,0,0,0,0
286912,NORTHERN,-122.418467748,37.787965257,1,0,0,0,0
287646,MISSION,-122.417964484,37.7586968166,0,1,1,1,2
288038,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
289499,CENTRAL,-122.404828019,37.7897596938,1,0,0,4,1
289512,SOUTHERN,-122.403404791,37.7754207067,0,0,1,4,1
289733,CENTRAL,-122.410699658,37.7869881885,1,0,0,4,1
290619,TENDERLOIN,-122.408040475,37.7864094034,1,0,0,4,1
292331,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
292332,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
292673,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
292674,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
293453,MISSION,-122.405468776,37.7639259195,0,1,1,1,2
293454,MISSION,-122.405468776,37.7639259195,0,1,1,1,2
293808,MISSION,-122.419052694,37.7586324052,0,1,1,1,2
294188,MISSION,-122.41967178,37.7650501215,0,1,1,1,2
294246,MISSION,-122.434457354,37.7609766091,0,1,1,1,2
294315,MISSION,-122.410519782,37.7527667267,0,1,1,1,2
294551,MISSION,-122.415921585,37.7596123169,0,1,1,1,2
294963,MISSION,-122.403409085,37.7531779939,0,1,1,1,2
294995,CENTRAL,-122.409256096,37.7882398998,1,0,0,4,1
295474,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
295475,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
295485,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
295486,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
295496,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
295497,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
295515,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
295516,MISSION,-122.41592985,37.7604330004,0,1,1,1,2
296215,CENTRAL,-122.410059856,37.788082534,1,0,0,4,1
297063,SOUTHERN,-122.392347672,37.7890603556,1,0,0,4,1
297446,MISSION,-122.418486297,37.7634954373,0,1,1,1,2
297971,MISSION,-122.419360353,37.7618358012,0,1,1,1,2
297973,MISSION,-122.419360353,37.7618358012,0,1,1,1,2
298425,MISSION,-122.41718521,37.7627583408,0,1,1,1,2
298449,MISSION,-122.417817853,37.7578884408,0,1,1,1,2
298884,MISSION,-122.417812559,37.7571005796,0,1,1,1,2
298925,NORTHERN,-122.418467748,37.787965257,1,0,0,0,0
298926,NORTHERN,-122.418467748,37.787965257,1,0,0,0,0
298935,NORTHERN,-122.418467748,37.787965257,1,0,0,0,0
298955,NORTHERN,-122.418467748,37.787965257,1,0,0,0,0
298956,NORTHERN,-122.418467748,37.787965257,1,0,0,0,0
299421,NORTHERN,-122.418445946,37.7882184508,1,0,0,0,0
299422,NORTHERN,-122.418445946,37.7882184508,1,0,0,0,0
300923,MISSION,-122.415629332,37.7572322279,0,1,1,1,2
300951,MISSION,-122.405468776,37.7639259195,0,1,1,1,2
300953,MISSION,-122.405468776,37.7639259195,0,1,1,1,2
301083,CENTRAL,-122.400180244,37.7913046529,1,0,0,4,1
301298,MISSION,-122.412179604,37.7622630617,0,1,1,1,2
301299,MISSION,-122.412179604,37.7622630617,0,1,1,1,2
301334,MISSION,-122.413045094,37.7589402059,0,1,1,1,2
301335,MISSION,-122.413045094,37.7589402059,0,1,1,1,2
301351,MISSION,-122.415770264,37.7580118295,0,1,1,1,2
301413,CENTRAL,-122.418467748,37.787965257,1,0,0,0,0
301438,NORTHERN,-122.418467748,37.787965257,1,0,0,0,0
